Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
19.335796   227.061349
19.338296   227.825087
19.340796   228.299071
19.343296   229.696850
19.345796   235.468360
19.348296   235.942926
19.350796   237.146988
19.353296   241.370201
19.355796   241.861072
19.358296   241.874426
19.360796   242.414666
19.363296   242.455569
19.365796   242.167161
19.368296   242.616706
19.370796   242.176673
19.373296   242.536697
19.375796   241.190655
19.378296   240.574202
19.380796   253.074879
19.383296   253.338705
19.385796   253.724801
19.388296   253.328368
19.390796   254.643753
19.393296   256.959927
19.395796   261.121260
19.398296   261.102351
19.400796   262.363516
19.403296   261.763422
19.405796   261.998340
19.408296   261.781776
19.410796   261.518083
19.413296   261.903916
19.415796   261.600777
19.418296   261.337865
19.420796   261.017597
19.423296   260.155606
19.425796   258.898866
19.428296   257.876448
19.430796   256.436585
19.433296   254.897995
19.435796   252.969577
19.438296   251.400334
19.440796   249.999748
19.443296   249.749996
19.445796   248.376408
19.448296   245.359125
19.450796   244.719060
19.453296   241.141178
19.455796   239.390188
19.458296   238.355514
19.460796   236.427444
19.463296   234.559005
19.465796   232.748776
19.468296   231.390394
19.470796   231.827225
19.473296   230.336101
19.475796   230.632942
19.478296   230.773648
19.480796   232.491604
19.483296   236.237769
19.485796   233.611642
19.488296   236.487458
19.490796   244.627370
19.493296   247.347338
19.495796   249.278395
19.498296   249.679890
19.500796   251.671402
19.503296   251.899619
19.505796   253.903073
19.508296   271.334386
19.510796   272.807199
19.513296   272.970804
19.515796   270.041906
19.518296   270.157516
19.520796   271.116215
19.523296   273.044889
19.525796   275.044694
19.528296   276.033984
19.530796   276.869398
19.533296   277.775610
19.535796   278.079343
19.538296   277.957412
19.540796   279.292640
19.543296   278.123940
19.545796   276.874675
19.548296   278.443337
19.550796   278.981650
19.553296   280.283108
19.555796   281.755896
19.558296   281.088331
19.560796   281.268827
19.563296   281.874906
19.565796   281.392710
19.568296   281.541066
19.570796   281.424446
19.573296   280.406663
19.575796   280.006210
19.578296   279.568665
19.580796   278.381774
19.583296   276.761500
19.585796   272.524438
19.588296   269.794195
19.590796   267.663490
19.593296   267.311015
19.595796   266.473486
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
19.695796   246.880722
19.698296   241.581716
19.700796   245.445922
19.703296   254.771227
19.705796   251.801098
19.708296   252.267811
19.710796   254.586397
19.713296   256.243477
19.715796   259.746395
19.718296   265.935111
19.720796   266.428289
19.723296   267.914558
19.725796   267.620064
19.728296   267.690212
19.730796   267.869557
19.733296   267.258283
19.735796   267.510085
19.738296   267.202374
19.740796   267.126279
19.743296   266.815383
19.745796   266.531566
19.748296   266.320948
19.750796   266.351753
19.753296   267.336806
19.755796   266.945172
19.758296   267.513624
19.760796   266.777873
19.763296   266.926777
19.765796   267.399244
19.768296   266.996844
19.770796   267.789964
19.773296   267.896692
19.775796   267.572570
19.778296   267.754901
19.780796   266.389899
19.783296   262.891043
19.785796   265.572600
19.788296   266.673460
19.790796   266.483884
19.793296   266.450548
19.795796   264.284773
19.798296   269.246411
19.800796   269.083516
19.803296   269.767600
19.805796   269.947259
19.808296   272.565207
19.810796   274.200699
19.813296   274.308352
19.815796   274.850260
19.818296   274.370878
19.820796   274.169835
19.823296   274.499041
19.825796   274.361630
19.828296   274.618951
19.830796   274.848146
19.833296   274.808670
19.835796   274.850953
19.838296   275.142547
19.840796   274.977797
19.843296   274.852934
19.845796   274.765874
19.848296   274.078272
19.850796   274.019766
19.853296   273.888890
19.855796   273.466155
19.858296   273.925195
19.860796   272.948091
19.863296   271.927961
19.865796   271.642150
19.868296   272.472685
19.870796   273.042265
19.873296   274.610765
19.875796   274.943919
19.878296   273.285659
19.880796   271.828585
19.883296   270.421591
19.885796   268.482779
19.888296   269.158888
19.890796   268.867258
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
19.960796   193.957001
19.963296   193.634451
19.965796   194.034892
19.968296   189.246939
19.970796   189.062903
19.973296   182.018209
19.975796   181.328451
19.978296   180.500665
19.980796   182.227773
19.983296   188.808899
19.985796   195.218212
19.988296   198.053413
19.990796   205.818861
19.993296   207.012511
19.995796   211.836522
19.998296   212.630825
20.000796   213.652173
20.003296   214.358845
20.005796   215.796143
20.008296   224.205871
20.010796   227.174137
20.013296   238.546596
20.015796   242.056101
20.018296   249.964098
20.020796   248.920539
20.023296   245.318121
20.025796   238.283272
20.028296   239.327997
20.030796   240.582550
20.033296   240.831856
20.035796   257.908144
20.038296   260.536467
20.040796   260.615230
20.043296   261.545348
20.045796   289.403663
20.048296   288.444388
20.050796   290.499834
20.053296   294.433088
20.055796   296.420586
20.058296   299.306470
20.060796   300.595463
20.063296   301.291671
20.065796   302.762126
20.068296   302.598009
20.070796   302.084334
20.073296   302.753875
20.075796   302.548757
20.078296   345.037682
20.080796   344.652179
20.083296   345.647535
20.085796   345.037086
20.088296   346.634131
20.090796   350.656954
20.093296   348.874714
20.095796   348.261014
20.098296   347.308290
20.100796   346.046083
20.103296   347.473598
20.105796   350.004842
20.108296   310.355369
20.110796   308.992415
20.113296   308.922752
20.115796   309.404402
20.118296   310.626402
20.120796   311.071941
20.123296   311.658341
20.125796   312.374294
20.128296   313.573432
20.130796   315.175634
20.133296   316.358035
20.135796   316.579128
20.138296   317.106587
20.140796   318.584204
20.143296   319.947335
20.145796   321.086750
20.148296   321.927838
20.150796   322.691656
20.153296   322.919048
20.155796   323.708291
20.158296   325.583752
20.160796   328.343734
20.163296   329.215865
20.165796   330.017211
20.168296   331.271047
20.170796   331.051866
20.173296   332.212978
20.175796   333.365031
20.178296   334.749855
20.180796   335.509644
20.183296   336.676147
20.185796   337.769535
20.188296   338.372509
20.190796   340.187808
20.193296   340.765923
20.195796   341.219420
20.198296   341.994316
20.200796   342.193791
20.203296   342.482356
20.205796   342.011391
20.208296   342.305657
20.210796   343.190759
20.213296   343.800883
20.215796   346.055956
20.218296   350.623157
20.220796   350.947339
20.223296   327.766446
20.225796   328.550003
20.228296   328.237015
20.230796   327.145333
20.233296   326.284041
20.235796   325.967972
20.238296   325.009822
20.240796   357.612928
20.243296   356.138217
20.245796   355.028629
20.248296   353.768888
20.250796   354.202514
20.253296   355.170186
20.255796   344.814366
20.258296   348.196697
20.260796   348.796952
20.263296   348.019494
20.265796   350.580929
20.268296   350.859637
20.270796   350.776305
20.273296   346.754294
20.275796   346.288862
20.278296   346.365791
20.280796   339.896553
20.283296   343.597339
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
20.333296   380.746020
20.335796   384.229176
20.338296   383.426719
20.340796   384.579615
20.343296   392.128996
20.345796   392.510992
20.348296   390.033733
20.350796   389.400248
20.353296   385.623455
20.355796   385.308079
20.358296   388.372464
20.360796   388.031067
20.363296   389.466237
20.365796   387.824957
20.368296   384.980841
20.370796   388.793733
20.373296   387.393438
20.375796   392.433121
20.378296   391.656704
20.380796   382.936125
20.383296   380.795066
20.385796   378.183748
20.388296   379.548520
20.390796   379.569811
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
20.498296   169.787397
20.500796   170.458754
20.503296   170.535815
20.505796   171.461375
20.508296   168.989933
20.510796   165.398722
20.513296   165.941300
20.515796   167.812486
20.518296   173.483352
20.520796   179.242270
20.523296   181.859037
20.525796   191.698295
20.528296   195.658996
20.530796   209.374688
20.533296   214.887431
20.535796   226.417109
20.538296   227.150402
20.540796   233.539163
20.543296   237.580075
20.545796   241.757047
20.548296   246.077415
20.550796   248.830998
20.553296   250.428107
20.555796   250.551515
20.558296   251.491692
20.560796   252.842407
20.563296   254.234795
20.565796   255.643510
20.568296   255.940429
20.570796   257.308085
20.573296   258.252290
20.575796   258.807618
20.578296   259.555138
20.580796   259.934936
20.583296   260.879268
20.585796   261.706113
20.588296   261.890022
20.590796   262.573495
20.593296   262.765480
20.595796   263.761749
20.598296   265.077897
20.600796   265.909820
20.603296   266.798704
20.605796   268.044032
20.608296   268.837151
20.610796   270.003239
20.613296   270.952780
20.615796   271.416241
20.618296   271.824907
20.620796   272.267231
20.623296   272.613609
20.625796   273.214666
20.628296   273.854590
20.630796   274.325993
20.633296   274.412296
20.635796   274.621017
20.638296   275.000521
20.640796   274.932385
20.643296   275.613808
20.645796   276.132227
20.648296   276.708645
20.650796   277.841103
20.653296   278.670505
20.655796   279.012289
20.658296   279.235189
20.660796   279.307798
20.663296   279.010288
20.665796   279.405054
20.668296   279.578775
20.670796   279.555472
20.673296   279.615616
20.675796   278.694942
20.678296   278.490272
20.680796   278.520215
20.683296   278.629617
20.685796   279.477484
20.688296   279.759712
20.690796   279.936839
20.693296   280.662713
20.695796   281.380419
20.698296   282.652886
20.700796   284.179236
20.703296   284.861981
20.705796   285.292033
20.708296   285.292905
20.710796   285.568490
20.713296   286.024800
20.715796   286.955594
20.718296   288.073521
20.720796   289.007314
20.723296   290.568990
20.725796   291.577862
20.728296   292.049092
20.730796   293.111138
20.733296   293.429075
20.735796   293.548658
20.738296   294.647023
20.740796   295.596079
20.743296   297.651224
20.745796   300.796272
20.748296   302.044270
20.750796   302.984782
20.753296   304.319114
20.755796   308.011526
20.758296   310.823465
20.760796   313.328696
20.763296   314.688492
20.765796   316.236013
20.768296   317.383550
20.770796   318.309816
20.773296   319.152863
20.775796   319.849188
20.778296   320.850625
20.780796   321.156661
20.783296   321.424781
20.785796   321.269814
20.788296   321.265766
20.790796   321.375100
20.793296   320.966406
20.795796   320.787719
20.798296   320.011623
20.800796   319.029594
20.803296   318.204302
20.805796   315.489175
20.808296   312.414938
20.810796   308.828367
20.813296   304.942497
20.815796   300.333281
20.818296   292.608270
20.820796   288.571103
20.823296   283.866662
20.825796   274.536861
20.828296   270.418073
20.830796   267.854911
20.833296   267.444798
20.835796   267.723143
20.838296   267.767289
20.840796   267.958788
20.843296   268.292024
20.845796   268.959910
20.848296   270.462367
20.850796   271.839972
20.853296   273.518561
20.855796   276.104988
20.858296   279.845574
20.860796   282.487520
20.863296   287.458908
20.865796   294.206273
20.868296   297.736906
20.870796   299.712806
20.873296   302.137545
20.875796   302.595467
20.878296   302.559021
20.880796   302.537446
20.883296   302.194129
20.885796   301.907938
20.888296   301.995532
20.890796   302.126025
20.893296   302.428840
20.895796   302.223836
20.898296   302.479524
20.900796   302.704451
20.903296   302.444129
20.905796   302.464912
20.908296   301.814897
20.910796   301.810845
20.913296   302.245288
20.915796   302.347818
20.918296   303.031679
20.920796   301.040160
20.923296   299.408792
20.925796   297.822011
20.928296   295.995858
20.930796   294.886943
20.933296   293.690641
20.935796   293.183486
20.938296   291.598934
20.940796   289.944632
20.943296   289.644926
20.945796   287.420243
20.948296   286.499199
20.950796   286.245826
20.953296   285.302479
20.955796   284.727140
20.958296   283.999686
20.960796   283.436006
20.963296   281.395779
20.965796   279.895065
20.968296   279.213862
20.970796   278.344605
20.973296   277.545685
20.975796   276.673565
20.978296   276.085775
20.980796   275.375962
20.983296   275.416780
20.985796   275.243985
20.988296   273.485815
20.990796   272.683839
20.993296   272.363711
20.995796   271.007366
20.998296   271.036398
21.000796   270.980118
21.003296   269.637582
21.005796   269.579320
21.008296   269.412620
21.010796   268.542870
21.013296   268.905078
21.015796   268.894246
21.018296   268.745422
21.020796   268.710993
21.023296   268.299773
21.025796   268.218716
21.028296   268.096074
21.030796   268.207999
21.033296   268.686221
21.035796   269.012312
21.038296   269.195597
21.040796   269.540103
21.043296   269.573796
21.045796   269.560660
21.048296   269.822447
21.050796   269.786531
21.053296   269.948413
21.055796   269.988247
21.058296   269.725618
21.060796   269.661675
21.063296   269.547666
21.065796   269.202898
21.068296   269.125939
21.070796   268.904200
21.073296   268.286012
21.075796   267.867174
21.078296   267.557547
21.080796   267.163463
21.083296   267.116165
21.085796   267.306355
21.088296   267.561517
21.090796   266.977905
21.093296   267.306201
21.095796   267.664959
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
21.198296   263.775343
21.200796   263.432885
21.203296   263.445747
21.205796   262.774855
21.208296   262.906985
21.210796   263.488129
21.213296   268.103554
21.215796   276.591674
21.218296   277.848719
21.220796   279.201501
21.223296   259.878978
21.225796   261.096292
21.228296   264.988340
21.230796   268.983478
21.233296   267.333562
21.235796   268.204318
21.238296   268.344072
21.240796   267.561639
21.243296   269.266192
21.245796   268.806531
21.248296   269.366019
21.250796   269.307772
21.253296   271.210907
21.255796   272.872503
21.258296   276.304401
21.260796   278.626135
21.263296   281.820146
21.265796   283.896780
21.268296   283.801883
21.270796   285.998778
21.273296   287.549811
21.275796   287.692658
21.278296   290.061078
21.280796   290.748417
21.283296   293.723265
21.285796   295.346092
21.288296   297.494947
21.290796   299.176499
21.293296   301.589460
21.295796   303.050395
21.298296   303.835928
21.300796   304.005278
21.303296   305.147853
21.305796   305.514513
21.308296   306.234101
21.310796   308.103476
21.313296   308.994529
21.315796   310.516735
21.318296   310.298120
21.320796   311.787899
21.323296   313.797457
21.325796   315.989892
21.328296   316.630816
21.330796   316.733685
21.333296   317.378834
21.335796   318.754189
21.338296   319.229602
21.340796   320.839018
21.343296   322.986385
21.345796   322.865425
21.348296   326.601090
21.350796   329.071442
21.353296   332.656544
21.355796   333.636934
21.358296   331.485787
21.360796   334.652172
21.363296   335.550836
21.365796   338.040542
21.368296   338.671467
21.370796   338.297836
21.373296   339.158678
21.375796   338.244554
21.378296   337.081367
21.380796   337.062073
21.383296   336.870811
21.385796   334.257168
21.388296   333.863284
21.390796   330.602809
21.393296   329.750035
21.395796   329.527132
21.398296   330.010365
21.400796   330.177990
21.403296   329.197327
21.405796   328.618891
21.408296   327.543740
21.410796   325.450346
21.413296   323.060947
21.415796   320.975706
21.418296   319.682122
21.420796   317.914749
21.423296   317.117246
21.425796   316.601737
21.428296   315.077637
21.430796   313.934401
21.433296   310.274727
21.435796   307.377900
21.438296   305.692438
21.440796   304.346095
21.443296   303.410324
21.445796   299.830277
21.448296   297.893706
21.450796   295.411884
21.453296   292.791583
21.455796   288.549474
21.458296   283.003479
21.460796   281.407076
21.463296   279.654647
21.465796   278.979051
21.468296   276.954461
21.470796   274.979051
21.473296   272.473535
21.475796   271.657774
21.478296   271.260592
21.480796   271.013560
21.483296   271.783287
21.485796   272.325637
21.488296   272.972768
21.490796   275.572020
21.493296   269.789853
21.495796   267.031618
21.498296   264.443849
21.500796   265.393856
21.503296   267.363061
21.505796   266.370195
21.508296   266.248244
21.510796   263.960347
21.513296   261.843337
21.515796   260.393177
21.518296   259.738239
21.520796   258.917168
21.523296   257.978309
21.525796   261.426409
21.528296   263.602775
21.530796   266.479634
21.533296   268.548833
21.535796   269.288943
21.538296   268.774227
21.540796   267.768399
21.543296   266.649765
21.545796   266.531809
21.548296   266.757421
21.550796   267.844144
21.553296   269.876708
21.555796   271.008771
21.558296   272.253905
21.560796   274.332285
21.563296   274.881003
21.565796   276.359734
21.568296   276.042901
21.570796   275.745508
21.573296   276.851115
21.575796   274.990413
21.578296   274.575189
21.580796   271.707635
21.583296   272.693728
21.585796   273.176637
21.588296   274.346038
21.590796   272.709626
21.593296   271.931179
21.595796   271.645270
21.598296   271.071696
21.600796   270.897387
21.603296   270.216513
21.605796   269.432246
21.608296   268.568541
21.610796   267.277380
21.613296   265.463454
21.615796   264.003772
21.618296   262.795919
21.620796   262.476615
21.623296   263.104203
21.625796   261.500390
21.628296   259.073040
21.630796   260.028260
21.633296   261.170543
21.635796   260.868059
21.638296   264.910464
21.640796   263.897039
21.643296   262.654157
21.645796   269.225677
21.648296   269.994947
21.650796   269.970076
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
21.700796   274.735105
21.703296   275.745383
21.705796   276.751329
21.708296   278.105840
21.710796   282.594648
21.713296   284.084177
21.715796   284.418856
21.718296   284.616283
21.720796   285.859138
21.723296   288.332158
21.725796   291.256089
21.728296   293.847545
21.730796   295.306719
21.733296   297.426470
21.735796   300.780463
21.738296   300.510469
21.740796   302.251030
21.743296   300.050722
21.745796   305.131648
21.748296   307.603695
21.750796   306.709744
21.753296   306.865322
21.755796   307.071103
21.758296   305.675100
21.760796   307.545029
21.763296   308.338119
21.765796   308.198768
21.768296   309.462635
21.770796   309.140665
21.773296   309.102562
21.775796   310.212003
21.778296   310.143215
21.780796   312.412203
21.783296   313.642603
21.785796   314.706175
21.788296   314.594484
21.790796   314.538033
21.793296   315.040464
21.795796   314.712595
21.798296   315.450664
21.800796   315.723335
21.803296   315.895345
21.805796   315.772024
21.808296   315.031013
21.810796   314.640592
21.813296   314.192961
21.815796   313.965998
21.818296   314.804054
21.820796   314.968212
21.823296   314.229714
21.825796   315.140023
21.828296   314.969552
21.830796   314.184729
21.833296   313.743620
21.835796   313.495398
21.838296   313.262164
21.840796   313.260132
21.843296   314.431911
21.845796   314.684333
21.848296   314.395022
21.850796   314.193824
21.853296   314.079475
21.855796   313.724844
21.858296   313.197355
21.860796   312.829353
21.863296   312.837517
21.865796   311.286523
21.868296   311.727253
21.870796   311.373579
21.873296   310.931907
21.875796   311.533535
21.878296   309.887368
21.880796   309.753666
21.883296   308.239691
21.885796   307.754418
21.888296   306.477037
21.890796   304.846469
21.893296   304.461973
21.895796   301.769796
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
21.990796   379.732728
21.993296   385.073793
21.995796   385.822450
21.998296   384.158169
22.000796   383.004218
22.003296   370.395288
22.005796   347.823353
22.008296   345.259938
22.010796   342.947422
22.013296   343.007843
22.015796   344.318549
22.018296   345.865461
22.020796   348.770212
22.023296   350.700398
22.025796   352.280228
22.028296   352.781575
22.030796   353.654131
22.033296   353.853068
22.035796   354.718700
22.038296   356.599867
22.040796   358.177580
22.043296   360.368056
22.045796   359.297082
22.048296   358.337894
22.050796   357.037550
22.053296   354.982798
22.055796   352.655045
22.058296   350.957847
22.060796   348.519111
22.063296   347.532548
22.065796   347.343020
22.068296   346.499713
22.070796   345.832677
22.073296   343.108986
22.075796   339.112169
22.078296   333.349983
22.080796   331.392760
22.083296   331.081253
22.085796   324.086394
22.088296   318.597770
22.090796   320.614021
22.093296   325.080567
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
22.188296   169.584771
22.190796   169.947274
22.193296   173.418272
22.195796   173.560172
22.198296   173.702110
22.200796   173.226990
22.203296   173.565017
22.205796   174.479304
22.208296   177.031977
22.210796   176.775260
22.213296   177.138074
22.215796   174.352846
22.218296   174.173496
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
22.235796   287.192128
22.238296   287.145234
22.240796   289.207053
22.243296   290.788311
22.245796   293.352340
22.248296   296.379389
22.250796   299.878169
22.253296   298.840668
22.255796   297.142465
22.258296   297.466131
22.260796   297.960844
22.263296   298.463853
22.265796   298.368894
22.268296   298.520008
22.270796   296.596171
22.273296   294.246505
22.275796   292.226274
22.278296   291.473787
22.280796   290.144466
22.283296   287.947974
22.285796   287.789537
22.288296   285.775284
22.290796   284.078167
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
22.365796   275.230010
22.368296   271.687663
22.370796   269.965863
22.373296   270.374326
22.375796   270.045788
22.378296   269.126031
22.380796   273.027000
22.383296   270.263034
22.385796   272.641726
22.388296   272.438625
22.390796   265.935437
22.393296   266.567733
22.395796   267.932128
22.398296   269.598730
22.400796   271.018217
22.403296   272.289005
22.405796   272.684588
22.408296   272.907031
22.410796   273.570779
22.413296   273.563687
22.415796   274.363603
22.418296   274.624483
22.420796   274.986636
22.423296   275.456706
22.425796   275.525685
22.428296   274.751674
22.430796   274.782420
22.433296   273.906740
22.435796   272.601095
22.438296   272.315428
22.440796   271.497130
22.443296   270.368292
22.445796   269.729182
22.448296   269.051242
22.450796   268.444641
22.453296   268.293408
22.455796   267.903302
22.458296   268.753693
22.460796   269.369420
22.463296   269.877165
22.465796   269.134949
22.468296   268.128309
22.470796   251.932536
22.473296   259.775332
22.475796   250.942699
22.478296   249.260775
22.480796   245.410775
22.483296   244.218542
22.485796   248.142488
22.488296   249.813190
22.490796   249.865908
22.493296   248.686192
22.495796   268.071729
22.498296   267.575934
22.500796   266.296230
22.503296   262.687805
22.505796   261.492632
22.508296   259.705757
22.510796   263.508201
22.513296   267.232234
22.515796   269.331904
22.518296   270.891157
22.520796   271.759860
22.523296   272.576775
22.525796   273.555722
22.528296   275.469551
22.530796   276.956172
22.533296   278.667395
22.535796   281.405358
22.538296   282.092552
22.540796   282.410426
22.543296   282.194372
22.545796   281.667681
22.548296   280.979923
22.550796   280.610978
22.553296   280.992085
22.555796   280.845655
22.558296   281.070006
22.560796   280.435438
22.563296   279.764935
22.565796   278.918001
22.568296   278.203402
22.570796   277.352435
22.573296   277.929337
22.575796   279.386069
22.578296   273.550909
22.580796   270.703991
22.583296   269.851358
22.585796   270.693807
22.588296   280.940606
22.590796   278.406107
22.593296   276.640636
22.595796   274.930747
22.598296   273.644970
22.600796   272.953919
22.603296   271.743310
22.605796   273.128367
22.608296   273.581072
22.610796   276.219581
22.613296   274.694318
22.615796   273.835063
22.618296   273.365506
