word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
and	and	16	1	NA	NA	0	0	41.899
deuteronomy	deut-	16	1	NA	NA	0	0	42.168
deuteronomy	er-	16	1	NA	NA	0	0	42.37
deuteronomy	o-	16	1	NA	NA	0	0	42.562
deuteronomy	no-	16	1	NA	NA	0	0	42.88
deuteronomy	my	16	1	NA	NA	0	0	43.1
say	say	16	1	NA	NA	0	0	43.367
that	that	16	1	NA	NA	0	0	43.657
we	we	16	1	NA	NA	0	0	43.926
all	all	16	1	4	1	0	0	44.067
been	been	16	1	4	2	0	0	44.392
cursed	cursed	16	3	4	3	1	1	44.753
i	i	16	1	NA	NA	0	0	45.521
know	know	16	1	NA	NA	0	0	45.777
he	he	16	1	NA	NA	0	0	45.975
walks	walks	16	1	4	1	0	0	46.184
the	the	16	1	4	2	0	0	46.534
earth	earth	16	4	4	3	1	1	46.684
but	but	16	1	NA	NA	0	0	47.791
it's	it's	16	1	NA	NA	0	0	47.965
money	mon-	16	1	5	1	0	0	48.211
money	ey	16	1	5	2	0	0	48.431
to	to	16	1	5	3	0	0	48.636
get	get	16	3	5	4	0	1	48.923
bitches	bitch-	16	1	5	1	0	0	49.7
bitches	es	16	1	5	2	0	0	49.883
to	to	16	1	5	3	0	0	50.132
hit	hit	16	3	5	4	0	1	50.355
yah	yah	16	4	NA	NA	1	1	51.164
zeroes	ze-	16	1	5	1	0	0	52.168
zeroes	roes	16	1	5	2	0	0	52.354
to	to	16	1	5	3	0	0	52.598
flip	flip	16	3	5	4	0	1	52.924
temptation	temp-	16	1	5	1	0	0	53.634
temptation	ta-	16	1	5	2	0	0	53.867
temptation	tion	16	1	5	3	0	0	54.112
is	is	16	3	5	4	0	1	54.323
yah	yah	16	4	NA	NA	1	1	55.183
first	first	16	1	5	1	0	0	56.137
on	on	16	1	5	2	0	0	56.428
my	my	16	1	5	3	0	0	56.602
list	list	16	3	5	4	0	1	56.905
i	i	16	1	5	1	0	0	57.58
can't	can't	16	1	5	2	0	0	57.906
resist	re-	16	1	5	3	0	0	58.139
resist	sist	16	3	5	4	0	1	58.372
yah	yah	16	4	NA	NA	1	1	59.202
everyone	eve-	16	1	NA	NA	0	0	60.165
everyone	ry-	16	1	NA	NA	0	0	60.432
everyone	one	16	1	NA	NA	0	0	60.642
together	to-	16	1	6	1	0	0	60.995
together	geth-	16	1	6	2	0	0	61.131
together	er	16	1	6	3	0	0	61.457
now	now	16	2	NA	NA	0	0	61.69
know	know	16	1	NA	NA	0	0	62.155
that	that	16	1	NA	NA	0	0	62.4
we	we	16	1	NA	NA	0	0	62.625
forever	for-	16	1	6	1	0	0	62.977
forever	e-	16	1	6	2	0	0	63.069
forever	ver	16	1	6	3	1	1	63.439
