word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
under	un-	16	1	NA	NA	0	0	39.792
under	der	16	1	NA	NA	0	0	39.983
stress	stress	16	3	7	1	1	1	40.357
crawled	crawled	16	1	6	1	0	0	41
under	un-	16	1	NA	NA	0	0	41.363
under	der	16	1	NA	NA	0	0	41.569
rocks	rocks	16	2	NA	NA	0	1	41.88
ducking	duck-	16	1	NA	NA	0	0	42.369
ducking	ing	16	1	NA	NA	0	0	42.606
yall	yall	16	2	6	1	0	1	42.872
its	its	16	1	NA	NA	0	0	43.363
respect	re-	16	1	NA	NA	0	0	43.575
respect	spect	16	1	7	1	1	0	43.846
but	but	16	1	NA	NA	0	0	44.129
then	then	16	1	NA	NA	0	0	44.352
tomorrow	tomor-	16	1	6	1	0	0	44.565
tomorrow	row	16	2	NA	NA	0	1	44.814
put	put	16	1	NA	NA	0	0	45.386
my	my	16	1	NA	NA	0	0	45.554
back	back	16	1	NA	NA	0	0	45.833
against	a-	16	1	NA	NA	0	0	46.057
against	gainst	16	1	NA	NA	0	0	46.35
the	the	16	1	NA	NA	0	0	46.574
wall	wall	16	2	6	1	1	1	46.844
how	how	16	1	NA	NA	0	0	47.348
many	ma-	16	1	NA	NA	0	0	47.509
many	ny	16	1	NA	NA	0	0	47.803
leaders	lead-	16	1	8	1	0	0	48.11
leaders	ers	16	1	8	2	0	0	48.334
you	you	16	1	NA	NA	0	0	48.562
said	said	16	1	NA	NA	0	0	48.865
you	you	16	1	NA	NA	0	0	49.093
needed	need-	16	1	8	1	0	0	49.381
needed	ed	16	1	8	2	0	0	49.599
then	then	16	1	NA	NA	0	0	49.898
left	left	16	1	NA	NA	0	0	50.15
em	em	16	1	NA	NA	0	0	50.401
for	for	16	1	NA	NA	0	0	50.611
dead	dead	16	2	9	1	1	1	50.859
is	is	16	1	NA	NA	0	0	51.365
it	it	16	1	NA	NA	0	0	51.644
moses	mos-	16	1	NA	NA	0	0	51.854
moses	es	16	1	NA	NA	0	0	52.134
is	is	16	1	NA	NA	0	0	52.42
he	he	16	1	NA	NA	0	0	52.609
huey	hu-	16	1	NA	NA	0	0	52.902
huey	ey	16	1	NA	NA	0	0	53.083
newton	new-	16	1	10	1	0	0	53.391
newton	ton	16	1	10	2	0	0	53.558
or	or	16	1	NA	NA	0	0	53.852
detroit	de-	16	1	NA	NA	0	0	54.117
detroit	troit	16	2	NA	NA	0	0	54.424
red	red	16	2	9	1	1	1	54.885
is	is	16	1	NA	NA	0	0	55.318
it	it	16	1	NA	NA	0	0	55.598
martin	mar-	16	1	NA	NA	0	0	55.863
martin	tin	16	1	NA	NA	0	0	56.068
luther	lu-	16	1	10	1	0	0	56.324
luther	ther	16	1	10	2	0	0	56.583
j	j	16	1	NA	NA	0	0	56.883
f	f	16	1	NA	NA	0	0	56.967
k	k	16	2	NA	NA	0	0	57.386
shoot	shoot	16	1	10	1	0	0	57.861
or	or	16	1	10	2	0	0	58.076
you	you	16	1	NA	NA	0	0	58.42
assassin	ass-	16	1	NA	NA	0	0	58.535
assassin	ass-	16	1	11	1	0	0	58.867
assassin	in	16	1	11	2	1	0	59.174
is	is	16	1	NA	NA	0	0	59.37
it	it	16	1	NA	NA	0	0	59.593
jackie	jac-	16	1	NA	NA	0	0	59.873
jackie	kie	16	1	NA	NA	0	0	60.152
is	is	16	1	NA	NA	0	0	60.375
it	it	16	1	NA	NA	0	0	60.585
jesse	jes-	16	1	NA	NA	0	0	60.906
jesse	se	16	1	NA	NA	0	0	61.172
oh	oh	16	1	NA	NA	0	0	61.297
i	i	16	1	NA	NA	0	0	61.563
know	know	16	1	NA	NA	0	0	61.856
its	its	16	1	NA	NA	0	0	62.07
michael	mi-	16	1	NA	NA	0	0	62.373
michael	chael	16	1	NA	NA	0	0	62.597
jackson	jack-	16	1	11	1	0	0	62.862
jackson	son	16	1	11	2	0	0	63.155
oh	oh	16	1	NA	NA	1	1	63.292
