word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
ruckus	kus	16	1	4	2	0	0	22.244
that	that	16	1	NA	NA	0	0	22.515
won't	won't	16	2	NA	NA	0	0	22.827
stop	stop	16	2	5	1	1	1	23.284
the	the	16	1	NA	NA	0	0	23.759
city	ci-	16	1	NA	NA	0	0	24.061
city	ty	16	1	NA	NA	0	0	24.277
that	that	16	1	NA	NA	0	0	24.547
hate	hate	16	2	NA	NA	0	0	24.836
cops	cops	16	2	5	1	0	1	25.306
the	the	16	1	NA	NA	0	0	25.985
niggas	nig-	16	1	NA	NA	0	0	26.166
niggas	gas	16	1	NA	NA	0	0	26.321
that's	that's	16	1	NA	NA	0	0	26.502
fed	fed	16	2	NA	NA	0	0	26.836
up	up	16	4	5	1	1	1	27.227
shoot	shoot	16	1	NA	NA	0	0	28.243
and	and	16	1	NA	NA	0	0	28.464
shake	shake	16	2	NA	NA	0	0	28.853
cops	cops	16	2	5	1	0	1	29.272
the	the	16	1	NA	NA	0	0	29.813
obstacle	ob-	16	1	NA	NA	0	0	29.943
obstacle	sta-	16	1	NA	NA	0	0	30.233
obstacle	cle	16	1	NA	NA	0	0	30.451
war	war	16	2	NA	NA	0	0	30.794
block	block	16	2	5	1	1	0	31.324
the	the	16	1	NA	NA	0	0	31.769
feeling	feel-	16	1	NA	NA	0	0	31.996
feeling	ing	16	1	NA	NA	0	0	32.213
of	of	16	1	NA	NA	0	0	32.471
victory	vict-	16	1	6	1	0	0	32.811
victory	or-	16	1	6	2	0	0	33.094
victory	y	16	2	6	3	0	1	33.325
the	the	16	1	NA	NA	0	0	33.78
friend	friend	16	2	NA	NA	0	0	34.16
the	the	16	1	NA	NA	0	0	34.583
enemy	e-	16	1	6	1	0	0	34.709
enemy	ne-	16	1	6	2	0	0	34.99
enemy	my	16	2	6	3	1	1	35.268
the	the	16	1	NA	NA	0	0	35.812
positive	pos-	16	1	NA	NA	0	0	36.088
positive	i-	16	1	NA	NA	0	0	36.332
positive	tive	16	1	NA	NA	0	0	36.547
energy	e-	16	1	6	1	0	0	36.834
energy	ner-	16	1	6	2	0	0	37.012
energy	gy	16	2	6	3	0	1	37.254
the	the	16	1	NA	NA	0	0	37.883
negative	ne-	16	1	NA	NA	0	0	38.156
negative	ga-	16	1	NA	NA	0	0	38.354
negative	tive	16	1	NA	NA	0	0	38.517
force	force	16	2	7	1	0	0	38.789
that	that	16	1	NA	NA	0	0	39.208
forces	for-	16	1	7	1	0	0	39.557
forces	ces	16	1	NA	NA	1	0	39.814
you	you	16	1	NA	NA	0	0	40.077
to	to	16	1	NA	NA	0	0	40.261
sip	sip	16	1	NA	NA	0	0	40.538
hennessy	hen-	16	1	6	1	0	0	40.86
hennessy	nes-	16	1	6	2	0	0	40.983
hennessy	sy	16	2	6	3	1	1	41.298
and	and	16	1	NA	NA	0	0	41.917
sin	sin	16	1	NA	NA	0	0	42.176
like	like	16	1	NA	NA	0	0	42.4
a	a	16	1	NA	NA	0	0	42.594
sinner	sin-	16	1	NA	NA	0	0	42.873
sinner	ner	16	1	NA	NA	0	0	43.054
that	that	16	1	NA	NA	0	0	43.343
exempts	ex-	16	1	NA	NA	0	0	43.486
exempts	empts	16	2	NA	NA	0	0	43.889
all	all	16	2	NA	NA	0	0	44.206
sympathy	sym-	16	1	6	1	0	0	44.816
sympathy	pa-	16	1	6	2	0	0	44.986
sympathy	thy	16	2	6	3	1	1	45.209
the	the	16	1	NA	NA	0	0	45.784
churches	chur-	16	1	8	1	0	0	46.031
churches	ches	16	1	8	2	0	0	46.246
that	that	16	1	NA	NA	0	0	46.591
god	god	16	2	NA	NA	0	0	46.856
built	built	16	2	9	1	0	1	47.308
the	the	16	1	NA	NA	0	0	47.836
verses	ver-	16	1	8	1	0	0	48.119
verses	ses	16	1	8	2	0	0	48.357
that	that	16	1	NA	NA	0	0	48.626
i	i	16	2	NA	NA	0	0	48.788
