word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
judged	judged	16	2	NA	NA	0	0	45.345
by	by	16	1	NA	NA	0	0	45.791
the	the	16	1	NA	NA	0	0	45.99
company	com-	16	1	NA	NA	0	0	46.218
company	pa-	16	1	NA	NA	0	0	46.485
company	ny	16	1	NA	NA	0	0	46.69
you	you	16	1	NA	NA	0	0	46.994
keep	keep	16	3	7	1	1	1	47.359
but	but	16	1	NA	NA	0	0	47.983
what	what	16	1	NA	NA	0	0	48.194
you	you	16	1	NA	NA	0	0	48.475
can	can	16	2	NA	NA	0	0	48.715
consider	con-	16	1	NA	NA	0	0	49.063
consider	si-	16	1	8	1	0	0	49.337
consider	der	16	1	8	2	0	1	49.567
that	that	16	1	NA	NA	0	0	50.149
if	if	16	1	NA	NA	0	0	50.296
it	it	16	1	NA	NA	0	0	50.562
goes	goes	16	2	NA	NA	0	0	50.813
down	down	16	2	NA	NA	1	0	51.3
they'll	they	16	1	NA	NA	0	0	51.848
they'll	ll	16	1	NA	NA	0	0	52.03
kill	kill	16	2	NA	NA	0	0	52.304
you	you	16	2	NA	NA	0	0	52.733
if	if	16	1	NA	NA	0	0	53.141
you	you	16	1	NA	NA	0	0	53.491
kill	kill	16	2	NA	NA	0	0	53.78
me	me	16	2	9	1	0	0	54.199
it	it	16	1	NA	NA	0	0	54.573
gets	gets	16	1	NA	NA	0	0	54.83
deep	deep	16	2	9	1	0	0	55.301
nigga	nig-	16	1	8	1	0	0	55.743
nigga	ga	16	6	8	2	1	1	55.93
so	so	16	1	NA	NA	0	0	57.401
if	if	16	1	NA	NA	0	0	57.558
you	you	16	1	NA	NA	0	0	57.934
axe	axe	16	1	NA	NA	0	0	58.051
what	what	16	1	NA	NA	0	0	58.495
i'm	i'm	16	1	NA	NA	0	0	58.605
doing	do-	16	1	10	1	0	0	58.923
doing	ing	16	1	10	2	1	0	59.125
i'm	i'm	16	1	NA	NA	0	0	59.357
tryna	try-	16	1	NA	NA	0	0	59.699
tryna	na	16	1	NA	NA	0	0	59.841
duck	duck	16	1	NA	NA	0	0	60.109
the	the	16	1	NA	NA	0	0	60.429
influence	in-	16	1	NA	NA	0	0	60.555
influence	flu-	16	1	10	1	0	0	61.073
influence	ence	16	2	10	2	0	1	61.168
of	of	16	1	NA	NA	0	0	61.707
my	my	16	1	NA	NA	0	0	61.966
city	ci-	16	1	NA	NA	0	0	62.24
city	ty	16	1	NA	NA	0	0	62.453
that's	that's	16	1	NA	NA	0	0	62.605
brewing	brew-	16	1	10	1	0	0	63.034
brewing	ing	16	3	10	2	0	1	63.187
real	real	16	1	NA	NA	0	0	63.685
talk	talk	16	1	NA	NA	1	1	64.035
