word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
the	the	16	1	NA	NA	0	0	31.944
pint	pint	16	1	NA	NA	0	0	32.219
the	the	16	1	NA	NA	0	0	32.565
hennessy	hen-	16	1	NA	NA	0	0	32.764
hennessy	nes-	16	1	NA	NA	0	0	32.927
hennessy	sy	16	1	NA	NA	0	0	33.187
spiked	spiked	16	1	1	1	0	0	33.545
this	this	16	1	1	2	0	0	33.938
minute	min-	16	1	1	4	0	0	34.252
minute	ute	16	1	1	5	0	0	34.444
a	a	16	1	NA	NA	0	0	34.579
mic	mic	16	1	1	1	0	0	34.925
and	and	16	1	1	2	1	0	35.295
a	a	16	1	1	3	0	0	35.404
menace	me-	16	1	1	4	0	0	35.745
menace	nace	16	1	1	5	0	0	35.904
behind	be-	16	1	1	1	0	0	36.207
behind	hind	16	1	1	2	0	0	36.482
it	it	16	1	NA	NA	0	0	36.742
and	and	16	1	NA	NA	0	0	36.851
time	time	16	1	1	1	0	0	37.175
is	is	16	1	1	2	0	0	37.493
dependent	de-	16	1	1	3	0	0	37.681
dependent	pen-	16	1	1	4	0	0	37.926
dependent	dent	16	1	1	5	0	0	38.158
on	on	16	1	NA	NA	0	0	38.36
what	what	16	1	NA	NA	0	0	38.693
you	you	16	1	NA	NA	0	0	38.887
pretending	pre-	16	1	NA	NA	0	0	39.169
pretending	tend-	16	1	2	1	0	0	39.383
pretending	ing	16	1	2	2	0	0	39.603
to	to	16	1	NA	NA	0	0	39.878
be	be	16	1	3	1	1	0	40.138
your	your	16	1	NA	NA	0	0	40.412
grind	grind	16	1	1	1	0	0	40.666
is	is	16	1	1	2	0	0	40.963
diminished	di-	16	1	1	3	0	0	41.178
diminished	min-	16	1	1	4	0	0	41.438
diminished	ished	16	1	1	5	0	0	41.597
by	by	16	1	1	6	0	0	41.901
me	me	16	1	1	7	0	0	42.175
and	and	16	1	NA	NA	0	0	42.381
mine	mine	16	1	1	1	0	0	42.66
is	is	16	1	1	2	0	0	42.956
the	the	16	1	1	3	0	0	43.158
menace	me-	16	1	1	4	0	0	43.398
menace	nace	16	1	1	5	1	0	43.588
the	the	16	1	1	6	0	0	43.851
preach	preach	16	1	1	7	0	0	44.184
i'm	i'm	16	1	NA	NA	0	0	44.444
finding	find-	16	1	1	1	0	0	44.661
finding	ing	16	1	1	2	0	0	44.975
my	my	16	1	1	3	0	0	45.146
soul	soul	16	1	1	4	0	0	45.441
on	on	16	1	1	5	0	0	45.745
this	this	16	1	1	6	0	0	45.932
beat	beat	16	1	1	7	0	0	46.207
defining	de-	16	1	NA	NA	0	0	46.453
defining	fi-	16	1	NA	NA	0	0	46.713
defining	ning	16	1	NA	NA	0	0	46.973
my	my	16	1	NA	NA	0	0	47.182
flow	flow	16	1	4	1	1	0	47.499
and	and	16	1	NA	NA	0	0	47.783
you	you	16	1	NA	NA	0	0	48.042
know	know	16	1	4	1	0	0	48.23
i	i	16	1	NA	NA	0	0	48.363
fold	fold	16	1	1	1	0	0	48.649
any	a-	16	1	1	2	0	0	49.021
any	ny	16	1	1	3	0	0	49.169
foe	foe	16	1	1	4	0	0	49.458
at	at	16	1	1	5	0	0	49.644
defeat	de-	16	1	1	6	0	0	49.892
defeat	feat	16	1	1	7	0	0	50.138
its	its	16	1	NA	NA	0	0	50.383
four	four	16	1	5	1	0	0	50.658
in	in	16	1	5	2	0	0	50.931
the	the	16	1	NA	NA	0	0	51.146
morning	morn-	16	1	5	1	0	0	51.366
morning	ing	16	1	5	2	1	0	51.669
