word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
you	you	16	1	NA	NA	0	0	40.865
always	al-	16	1	NA	NA	0	0	41.054
always	ways	16	1	NA	NA	0	0	41.298
thinking	think-	16	1	NA	NA	0	0	41.532
thinking	ing	16	1	NA	NA	0	0	41.754
of	of	16	1	6	1	0	0	42.004
me	me	16	1	6	2	1	0	42.307
want	want	16	1	NA	NA	0	0	42.512
my	my	16	1	NA	NA	0	0	42.777
company	com-	16	1	NA	NA	0	0	43.113
company	pa-	16	1	NA	NA	0	0	43.359
company	ny	16	1	NA	NA	0	0	43.513
rather	ra-	16	1	NA	NA	0	0	43.82
rather	ther	16	1	NA	NA	0	0	44.014
than	than	16	1	NA	NA	0	0	44.312
going	go-	16	1	NA	NA	0	0	44.6
going	ing	16	1	NA	NA	0	0	44.74
club	club	16	2	NA	NA	0	0	45.086
hopping	hop-	16	1	5	1	0	0	45.594
hopping	ping	16	3	5	1	1	1	45.875
why	why	16	1	NA	NA	0	0	46.544
you	you	16	1	NA	NA	0	0	46.825
treating	treat-	16	1	NA	NA	0	0	47.115
treating	ing	16	1	NA	NA	0	0	47.277
my	my	16	1	NA	NA	0	0	47.515
momma	mom-	16	1	5	1	0	0	47.83
momma	ma	16	1	5	1	0	0	48.009
like	like	16	1	NA	NA	0	0	48.28
she	she	16	1	NA	NA	0	0	48.626
your	your	16	1	NA	NA	0	0	48.773
momma	mom-	16	1	NA	NA	0	0	49.081
momma	ma	16	1	NA	NA	0	0	49.246
too	too	16	4	7	1	1	1	49.611
why	why	16	1	NA	NA	0	0	50.62
you	you	16	1	NA	NA	0	0	50.851
making	mak-	16	1	NA	NA	0	0	51.087
making	ing	16	1	NA	NA	0	0	51.298
promises	pro-	16	1	5	1	0	0	51.566
promises	mi-	16	1	5	1	0	0	51.755
promises	ses	16	1	NA	NA	0	0	52.025
that	that	16	1	NA	NA	0	0	52.289
you'll	you'll	16	1	NA	NA	0	0	52.57
forever	for-	16	1	NA	NA	0	0	52.821
forever	e-	16	1	NA	NA	0	0	52.954
forever	ver	16	1	NA	NA	0	0	53.263
do	do	16	3	7	1	1	1	53.548
whatever	what-	16	1	NA	NA	0	0	54.343
