word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
pills	pills	16	1	5	1	0	0	24.538
and	and	32	1	NA	NA	0	0	24.714
moscato	mos-	32	1	NA	NA	0	0	24.879
moscato	ca-	16	1	NA	NA	0	0	25.107
moscato	to	16	1	NA	NA	0	0	25.273
spills	spills	16	2	5	1	0	1	25.521
everything	eve-	16	1	NA	NA	0	0	26.008
everything	thing	32	1	NA	NA	0	0	26.411
she	she	32	1	NA	NA	0	0	26.535
need	need	16	1	NA	NA	0	0	26.598
to	to	16	1	NA	NA	0	0	26.784
get	get	16	1	NA	NA	0	0	27.053
her	her	16	1	NA	NA	0	0	27.281
thrill	thrill	16	2	5	1	1	1	27.643
no	no	16	1	NA	NA	0	0	28.016
hennessy	hen-	32	1	NA	NA	0	0	28.264
hennessy	nes-	32	1	NA	NA	0	0	28.347
hennessy	sy	16	1	NA	NA	0	0	28.554
on	on	32	1	NA	NA	0	0	28.74
the	the	32	1	NA	NA	0	0	28.875
bartender	bar-	16	1	NA	NA	0	0	28.989
bartender	ten-	32	1	NA	NA	0	0	29.268
bartender	der	32	1	NA	NA	0	0	29.361
bill	bill	16	1	5	1	0	0	29.537
just	just	16	1	NA	NA	0	0	29.786
good	good	16	1	NA	NA	0	0	30.055
wine	wine	16	1	NA	NA	0	0	30.324
and	and	32	1	NA	NA	0	0	30.541
a	a	32	1	NA	NA	0	0	30.635
good	good	16	1	NA	NA	0	0	30.759
place	place	16	1	NA	NA	0	0	31.1
to	to	16	1	NA	NA	0	0	31.318
chill	chill	16	1	5	1	1	0	31.566
i	i	16	1	NA	NA	0	0	31.732
feel	feel	16	1	NA	NA	0	0	32.011
i	i	16	1	NA	NA	0	0	32.28
might	might	16	1	NA	NA	0	0	32.539
get	get	16	1	NA	NA	0	0	32.777
loose	loose	16	1	6	1	0	0	33.026
tonight	to-	16	1	NA	NA	0	0	33.357
tonight	night	16	1	NA	NA	0	0	33.554
and	and	16	1	NA	NA	0	0	33.812
fuck	fuck	16	1	NA	NA	0	0	34.05
your	your	16	1	NA	NA	0	0	34.34
girlfriend	girl-	16	1	NA	NA	0	0	34.547
girlfriend	friend	16	2	NA	NA	1	1	34.858
i	i	16	1	NA	NA	0	0	35.251
mean	mean	16	1	NA	NA	0	0	35.541
i	i	16	1	NA	NA	0	0	35.758
feel	feel	16	1	NA	NA	0	0	36.048
she	she	16	1	NA	NA	0	0	36.286
might	might	16	1	NA	NA	0	0	36.545
come	come	16	1	NA	NA	0	0	36.804
through	through	16	1	6	1	0	0	37.073
tonight	to-	16	1	NA	NA	0	0	37.363
tonight	night	16	2	NA	NA	0	1	37.549
plus	plus	16	1	NA	NA	0	0	38.108
her	her	16	1	NA	NA	0	0	38.315
girlfriend	girl-	16	1	NA	NA	0	0	38.564
girlfriend	friend	16	2	NA	NA	1	1	38.864
in	in	32	1	NA	NA	0	0	39.247
a	a	32	1	NA	NA	0	0	39.392
five	five	16	1	NA	NA	0	0	39.537
star	star	16	1	NA	NA	0	0	39.785
suite	suite	16	1	7	1	0	0	40.096
with	with	32	1	NA	NA	0	0	40.292
a	a	32	1	NA	NA	0	0	40.375
five	five	16	1	NA	NA	0	0	40.51
star	star	16	1	NA	NA	0	0	40.779
freak	freak	16	2	7	1	0	1	41.11
slinging	sling-	32	1	NA	NA	0	0	41.597
slinging	ing	32	1	NA	NA	0	0	41.679
that	that	16	1	NA	NA	0	0	41.824
dick	dick	16	1	NA	NA	0	0	42.062
while	while	16	1	NA	NA	0	0	42.321
baby	ba-	16	1	NA	NA	0	0	42.57
baby	by	16	1	NA	NA	0	0	42.808
eat	eat	16	2	7	1	1	1	42.859
on	on	16	1	NA	NA	0	0	43.553
her	her	16	2	NA	NA	0	0	43.822
punani	pu-	32	1	8	1	0	0	44.422
punani	na-	32	1	8	2	0	0	44.505
punani	ni	16	1	8	3	0	0	44.588
ooh	ooh	16	1	8	1	0	0	44.795
mommys	mom-	16	1	8	2	0	0	45.043
mommys	mys	16	1	8	3	0	0	45.292
look	look	16	1	NA	NA	0	0	45.582
at	at	16	1	NA	NA	0	0	45.716
you	you	16	1	8	1	0	0	45.861
bodies	bod-	16	1	8	2	0	0	46.296
bodies	ies	16	1	8	3	0	0	46.544
i'm	i'm	16	1	NA	NA	0	0	46.751
geeked	geeked	16	2	7	1	1	1	47.072
having	hav-	32	1	NA	NA	0	0	47.548
having	ing	32	1	NA	NA	0	0	47.693
a	a	16	1	NA	NA	0	0	47.787
good	good	16	2	NA	NA	0	0	48.045
time	time	16	2	NA	NA	0	1	48.584
put	put	16	2	NA	NA	0	0	49.112
my	my	16	2	NA	NA	0	1	49.557
pain	pain	16	1	8	1	0	0	50.085
in	in	32	1	NA	NA	0	0	50.281
a	a	32	1	NA	NA	0	0	50.405
mothafuckin'	mo-	32	1	NA	NA	0	0	50.55
mothafuckin'	tha-	32	1	NA	NA	0	0	50.633
mothafuckin'	fuck-	32	1	NA	NA	0	0	50.757
mothafuckin'	in'	32	1	NA	NA	0	0	50.882
bottle	bot-	16	2	9	1	0	0	51.027
bottle	tle	32	3	9	2	1	1	51.554
a	a	32	1	NA	NA	0	0	51.917
chain	chain	16	1	8	1	0	0	52.062
and	and	32	1	NA	NA	0	0	52.279
a	a	32	1	NA	NA	0	0	52.393
diamond	dia-	32	1	NA	NA	0	0	52.527
diamond	mond	32	1	NA	NA	0	0	52.652
ring	ring	16	1	8	1	0	0	52.807
don't	don't	16	1	NA	NA	0	0	53.035
feel	feel	32	1	NA	NA	0	0	53.262
the	the	32	1	NA	NA	0	0	53.376
same	same	16	1	8	1	0	0	53.532
if	if	32	1	NA	NA	0	0	53.77
a	a	32	1	NA	NA	0	0	53.894
nigga	nig-	32	5	NA	NA	0	0	54.08
nigga	ga	32	1	NA	NA	0	0	54.681
ain't	ain't	16	1	NA	NA	0	0	54.743
got	got	16	1	NA	NA	0	0	54.991
his	his	32	1	NA	NA	0	0	55.188
eyes	eyes	32	1	9	1	0	0	55.26
closed	closed	8	1	9	2	1	1	55.591
eyes	eyes	8	1	9	1	0	0	55.974
closed	closed	32	3	9	2	0	1	56.575
i	i	32	1	NA	NA	0	0	56.854
know	know	32	1	NA	NA	0	0	57.041
you	you	32	1	NA	NA	0	0	57.175
had	had	32	1	NA	NA	0	0	57.289
a	a	32	1	NA	NA	0	0	57.382
hard	hard	16	1	NA	NA	0	0	57.517
day	day	16	1	NA	NA	0	0	57.755
baby	ba-	8	1	NA	NA	0	0	58.045
baby	by	32	3	NA	NA	0	1	58.407
relax	re-	32	1	NA	NA	0	0	58.873
relax	lax	8	1	NA	NA	0	0	59.018
your	your	8	1	NA	NA	0	0	59.328
mind	mind	16	3	NA	NA	0	0	60.105
mind	mind	16	1	10	1	1	1	60.746
shit	shit	16	1	NA	NA	0	1	60.995
soon	soon	32	1	NA	NA	0	0	61.264
as	as	32	1	NA	NA	0	0	61.336
christ	christ	16	1	NA	NA	0	0	61.554
turned	turned	16	1	NA	NA	0	0	61.802
water	wa-	32	1	NA	NA	0	0	62.03
water	ter	32	1	NA	NA	0	0	62.258
into	in-	32	1	NA	NA	0	0	62.289
into	to	32	1	NA	NA	0	0	62.506
wine	wine	16	1	NA	NA	0	0	62.568
everything	eve-	16	1	NA	NA	0	0	62.765
everything	thing	16	1	NA	NA	0	0	63.065
was	was	16	1	NA	NA	0	0	63.313
fine	fine	4	1	10	1	1	1	64.152
