word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
rather	ra-	24	1	NA	NA	0	0	29.524
rather	ther	24	1	NA	NA	0	0	29.658
a	a	24	1	NA	NA	0	0	29.799
seasonal	sea-	24	1	10	1	0	0	30.062
seasonal	so-	24	1	NA	NA	0	0	30.193
seasonal	nal	24	1	NA	NA	0	0	30.325
name	name	24	3	9	1	0	1	30.553
i'll	i'll	24	1	NA	NA	0	0	31.043
let	let	24	1	NA	NA	0	0	31.221
the	the	24	1	NA	NA	0	0	31.377
people	peo-	24	1	10	1	0	0	31.522
people	ple	24	1	NA	NA	0	0	31.655
know	know	24	1	NA	NA	1	0	31.856
this	this	24	1	NA	NA	0	0	32.046
is	is	24	1	NA	NA	0	0	32.213
somethin'	some-	24	1	NA	NA	0	0	32.335
somethin'	thin'	24	1	10	1	0	0	32.504
you	you	24	1	NA	NA	0	0	32.714
can	can	24	1	NA	NA	0	0	32.904
blame	blame	24	3	9	1	0	1	33.082
on	on	24	1	NA	NA	0	0	33.542
yourselves	your-	24	1	NA	NA	0	0	33.766
yourselves	selves	24	1	NA	NA	0	0	33.886
you	you	24	1	NA	NA	0	0	34.085
can	can	24	1	NA	NA	0	0	34.235
remain	re-	24	1	NA	NA	0	0	34.397
remain	main	24	3	9	1	0	1	34.53
stuck	stuck	24	1	NA	NA	0	0	35.054
in	in	24	1	NA	NA	0	0	35.209
a	a	24	1	NA	NA	0	0	35.334
box	box	24	3	11	1	1	1	35.555
i'ma	i'm-	24	1	NA	NA	0	0	36.023
i'ma	a	24	1	NA	NA	0	0	36.181
break	break	24	1	NA	NA	0	0	36.388
out	out	24	1	NA	NA	0	0	36.534
and	and	24	1	NA	NA	0	0	36.7
then	then	24	1	NA	NA	0	0	36.881
hide	hide	24	1	NA	NA	0	0	37.094
every	ev-	24	1	NA	NA	0	0	37.225
every	ry	24	1	NA	NA	0	0	37.365
lock	lock	24	3	11	1	0	1	37.583
i'ma	i'm-	24	1	NA	NA	0	0	37.984
i'ma	a	24	1	NA	NA	0	0	38.15
break	break	24	1	NA	NA	0	0	38.376
out	out	24	1	NA	NA	0	0	38.53
and	and	24	1	NA	NA	0	0	38.697
then	then	24	1	NA	NA	0	0	38.864
hide	hide	24	1	NA	NA	0	0	39.016
every	ev-	24	1	NA	NA	0	0	39.164
every	ry	24	1	NA	NA	0	0	39.336
lock	lock	24	3	11	1	1	1	39.544
i	i	32	2	NA	NA	0	0	39.985
can	can	32	1	NA	NA	0	0	40.215
feel	feel	32	2	NA	NA	0	0	40.394
the	the	32	1	NA	NA	0	0	40.616
changes	chang-	32	2	12	1	0	0	40.814
changes	es	32	8	12	2	0	1	41.011
i	i	32	2	NA	NA	0	0	42.017
can	can	32	1	NA	NA	0	0	42.229
feel	feel	32	2	NA	NA	0	0	42.401
the	the	32	1	NA	NA	0	0	42.675
new	new	32	2	NA	NA	0	0	42.809
people	peo-	32	1	10	1	0	0	43.076
people	ple	32	1	NA	NA	0	0	43.221
around	a-	32	1	NA	NA	0	0	43.354
around	round	32	2	NA	NA	0	0	43.388
me	me	32	1	NA	NA	1	0	43.603
just	just	32	2	NA	NA	0	0	43.795
want	want	32	2	NA	NA	0	0	44.017
to	to	32	1	NA	NA	0	0	44.247
be	be	32	3	NA	NA	0	0	44.391
famous	fa-	32	2	12	1	0	0	44.744
famous	mous	32	8	12	2	0	1	45.019
you	you	32	2	NA	NA	0	0	46.028
can	can	32	1	NA	NA	0	0	46.24
see	see	32	2	NA	NA	0	0	46.407
that	that	32	1	NA	NA	0	0	46.63
my	my	32	2	NA	NA	0	0	46.742
city	ci-	32	2	NA	NA	0	0	46.987
city	ty	32	1	NA	NA	0	0	47.157
found	found	32	2	NA	NA	0	0	47.383
me	me	32	1	NA	NA	1	0	47.767
then	then	32	2	NA	NA	0	0	47.833
put	put	32	2	NA	NA	0	0	48.009
me	me	32	1	NA	NA	0	0	48.278
on	on	32	3	NA	NA	0	0	48.383
stages	sta-	32	2	12	1	0	0	48.73
stages	ges	32	7	12	2	0	1	48.976
to	to	32	1	NA	NA	0	0	49.86
me	me	32	3	NA	NA	0	0	50.039
that's	that's	32	2	NA	NA	0	0	50.385
amazing	am-	32	1	NA	NA	0	0	50.619
amazing	a-	32	2	12	1	0	0	50.708
amazing	zing	32	7	12	2	1	1	51.009
to	to	32	1	NA	NA	0	0	51.911
you	you	32	3	NA	NA	0	0	52.078
that's	that's	32	2	NA	NA	0	0	52.39
a	a	32	1	NA	NA	0	0	52.613
quick	quick	32	2	NA	NA	0	0	52.765
check	check	32	2	13	1	0	0	53.07
with	with	32	1	NA	NA	0	0	53.304
all	all	32	2	NA	NA	0	0	53.404
disrespect	dis-	32	2	NA	NA	0	0	53.616
disrespect	res-	32	1	NA	NA	0	0	53.812
disrespect	pect	32	3	13	1	0	1	53.966
let	let	32	2	NA	NA	0	0	54.429
me	me	32	1	NA	NA	0	0	54.652
say	say	32	2	NA	NA	0	0	54.776
this	this	32	2	NA	NA	0	0	55.047
say	say	32	2	NA	NA	0	0	55.309
this	this	32	2	NA	NA	0	0	55.55
say	say	32	2	NA	NA	1	1	55.844
