word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
e	e	16	2	NA	NA	0	0	25.058
with	with	16	1	NA	NA	0	0	25.462
no	no	16	1	NA	NA	0	0	25.709
license	li-	16	1	NA	NA	0	0	25.963
license	cense	16	1	NA	NA	0	0	26.241
or	or	16	1	NA	NA	0	0	26.461
registration	re-	16	1	NA	NA	0	0	26.78
registration	gi-	16	1	NA	NA	0	0	26.986
registration	stra-	16	1	6	1	0	0	27.28
registration	tion	16	3	6	2	1	1	27.541
heart	heart	16	2	NA	NA	0	0	28.332
racing	ra-	16	1	NA	NA	0	0	28.717
racing	cing	16	1	6	1	0	0	29.02
racing	ra-	16	1	6	2	0	0	29.286
racing	cing	16	1	NA	NA	0	0	29.507
pass	pass	16	1	NA	NA	0	0	29.712
johnny	john-	16	1	NA	NA	0	0	30.079
johnny	ny	16	1	NA	NA	0	0	30.254
because	be-	16	1	NA	NA	0	0	30.514
because	cause	16	1	NA	NA	0	0	30.723
he's	he's	16	1	NA	NA	0	0	31.036
racist	ra-	16	1	6	1	0	0	31.3
racist	cist	16	3	6	2	1	1	31.612
nineteen	nine-	16	1	NA	NA	0	0	32.306
nineteen	teen	16	1	NA	NA	0	0	32.557
eighty	eigh-	16	1	7	1	0	0	32.722
eighty	ty	16	1	7	2	0	0	32.957
seven	se-	16	1	NA	NA	0	0	33.247
seven	ven	16	1	NA	NA	0	0	33.465
the	the	16	1	NA	NA	0	0	33.665
children	child-	16	1	NA	NA	0	0	33.949
children	ren	16	1	NA	NA	0	0	34.181
of	of	16	1	NA	NA	0	0	34.419
ronald	ron-	16	1	NA	NA	0	0	34.744
ronald	ald	16	1	NA	NA	0	0	34.89
reagan	rea-	16	1	7	1	0	0	35.223
reagan	gan	16	1	7	2	1	1	35.447
raked	raked	16	1	7	1	0	0	35.817
the	the	16	1	7	2	0	0	36.072
leaves	leaves	16	2	NA	NA	0	0	36.296
off	off	16	1	NA	NA	0	0	36.68
your	your	16	1	NA	NA	0	0	37.015
front	front	16	1	NA	NA	0	0	37.274
porch	porch	16	2	8	1	0	0	37.615
with	with	16	1	NA	NA	0	0	38.023
a	a	16	1	NA	NA	0	0	38.154
machine	ma-	16	1	NA	NA	0	0	38.401
machine	chine	16	2	NA	NA	0	0	38.717
blowtorch	blow-	16	1	9	1	0	0	39.17
blowtorch	torch	16	6	8	1	1	1	39.519
