word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
thing	thing	16	3	7	1	1	0	47.159
raise	raise	16	1	NA	NA	0	0	47.587
a	a	16	1	NA	NA	0	0	47.877
king	king	16	2	7	1	0	0	48.121
reign	reign	16	1	NA	NA	0	0	48.545
supreme	sup-	16	1	NA	NA	0	0	48.876
supreme	reme	16	2	7	1	0	0	49.182
named	named	16	2	NA	NA	0	0	49.578
kendrick	kend-	16	1	NA	NA	0	0	50.08
kendrick	rick	16	3	NA	NA	1	1	50.379
i	i	16	1	NA	NA	0	0	50.974
ain't	ain't	16	1	NA	NA	0	0	51.197
lying	lying	16	1	NA	NA	0	0	51.496
it	it	16	1	NA	NA	0	0	51.725
stand	stand	16	1	NA	NA	0	0	52.034
for	for	16	1	NA	NA	0	0	52.365
king	king	16	1	7	1	0	0	52.628
and	and	16	1	NA	NA	0	0	52.896
i	i	16	1	NA	NA	0	0	53.036
am	am	16	2	NA	NA	0	0	53.315
one	one	16	2	8	1	1	1	53.828
my	my	16	1	NA	NA	0	0	54.415
unborn	un-	16	2	NA	NA	0	0	54.523
unborn	born	16	2	NA	NA	0	0	55.006
son	son	16	1	8	1	0	0	55.427
and	and	16	2	NA	NA	0	0	55.574
grandson	grand-	16	1	NA	NA	0	0	56.277
grandson	son	16	3	8	1	0	1	56.643
will	will	16	1	NA	NA	0	0	57.253
live	live	16	1	NA	NA	0	0	57.475
royal	ro-	16	1	9	1	0	0	57.871
royal	yal	16	2	9	2	1	1	58.072
from	from	16	1	NA	NA	0	0	58.656
the	the	16	1	NA	NA	0	0	58.813
coochie	coo-	16	1	NA	NA	0	0	59.07
coochie	chie	16	1	NA	NA	0	0	59.233
to	to	16	1	NA	NA	0	0	59.551
the	the	16	1	NA	NA	0	0	59.737
soil	so-	16	1	9	1	0	1	59.992
soil	il	16	2	9	2	0	1	60.231
the	the	16	1	NA	NA	0	0	60.787
meek	meek	16	1	NA	NA	0	0	60.98
shall	shall	16	1	NA	NA	0	0	61.368
inherit	in-	16	1	NA	NA	0	0	61.463
inherit	her-	16	1	NA	NA	0	0	61.623
inherit	it	16	1	NA	NA	0	0	61.916
the	the	16	1	NA	NA	0	0	62.22
earth	earth	16	2	10	1	1	1	62.296
well	well	16	1	NA	NA	0	0	63.049
i've	i've	16	1	NA	NA	0	0	63.182
had	had	16	2	NA	NA	0	0	63.467
this	this	16	1	NA	NA	0	0	63.868
