word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
sentence	tence	16	2	9	2	1	1	38.479
and	and	16	1	NA	NA	0	0	39.124
put	put	16	1	NA	NA	0	0	39.335
it	it	16	1	NA	NA	0	0	39.483
in	in	16	1	NA	NA	0	0	39.682
reverse	re-	16	1	NA	NA	0	0	39.902
reverse	verse	16	1	10	1	0	0	40.171
and	and	16	1	NA	NA	0	0	40.486
try	try	16	1	NA	NA	0	0	40.77
to	to	16	1	NA	NA	0	0	40.95
decode	de-	16	1	11	1	0	0	41.197
decode	code	16	1	11	2	0	0	41.503
it	it	16	1	11	3	0	0	41.701
they	they	16	1	NA	NA	0	0	41.973
on	on	16	1	NA	NA	0	0	42.147
my	my	16	1	NA	NA	0	0	42.416
dick	dick	16	1	NA	NA	0	0	42.701
and	and	16	1	NA	NA	0	0	42.955
deep	deep	16	1	11	1	0	0	43.224
throat	throat	16	1	11	2	0	0	43.524
it	it	16	1	11	3	1	0	43.758
they	they	16	1	NA	NA	0	0	44.003
don't	don't	16	1	11	1	0	0	44.204
know	know	16	1	11	2	0	0	44.526
it	it	16	1	11	3	0	0	44.663
but	but	16	1	NA	NA	0	0	44.978
boy	boy	16	1	NA	NA	0	0	45.215
i	i	16	1	NA	NA	0	0	45.35
am	am	16	1	NA	NA	0	0	45.514
a	a	16	1	NA	NA	0	0	45.882
henchman	hench-	16	1	9	1	0	0	46.083
henchman	man	16	2	9	2	0	1	46.453
for	for	16	1	NA	NA	0	0	46.981
hire	hi-	16	1	12	1	0	0	47.176
hire	re	16	1	12	2	1	0	47.325
i	i	16	1	NA	NA	0	0	47.641
require	re-	16	1	NA	NA	0	0	47.949
require	qui-	12	1	12	1	0	0	48.268
require	re	12	1	12	2	0	0	48.43
wack	wack	12	1	NA	NA	0	0	48.795
emcees	em-	12	1	13	1	0	0	49.106
emcees	cees	24	6	13	2	0	1	49.48
tell	tell	24	1	NA	NA	0	0	50.408
em	em	24	1	NA	NA	0	0	50.558
that	that	24	1	NA	NA	0	0	50.827
i'm	i'm	24	1	NA	NA	0	0	50.932
burnt	burnt	16	2	NA	NA	1	0	51.246
like	like	16	2	NA	NA	0	0	51.605
swap	swap	12	1	NA	NA	0	0	52.024
meet	meet	12	1	NA	NA	0	0	52.369
d	d	12	1	NA	NA	0	0	52.758
v	v	12	1	13	1	0	0	53.072
dees	dees	16	4	13	2	0	1	53.461
tell	tell	24	1	NA	NA	0	0	54.404
em	em	24	1	NA	NA	0	0	54.554
that	that	24	1	NA	NA	0	0	54.853
i	i	24	1	NA	NA	0	0	54.966
earned	earned	12	1	NA	NA	0	0	55.221
my	my	12	1	NA	NA	0	0	55.706
respect	re-	12	1	NA	NA	0	0	55.99
respect	spect	16	1	NA	NA	1	0	56.274
on	on	16	1	NA	NA	0	0	56.553
what	what	16	1	NA	NA	0	0	56.826
you	you	16	1	NA	NA	0	0	57.035
didn't	did-	16	1	14	1	0	0	57.263
didn't	n't	16	1	14	2	0	0	57.456
do	do	16	3	14	3	0	1	57.741
ain't	ain't	16	1	NA	NA	0	0	58.58
nothin'	no-	16	1	NA	NA	0	0	58.834
nothin'	thin'	16	1	NA	NA	0	0	59.014
difficult	dif-	16	1	14	1	0	0	59.283
difficult	fi-	16	1	14	2	0	0	59.463
difficult	cult	16	1	14	3	1	0	59.702
your	your	16	1	NA	NA	0	0	60.076
admiration's	ad-	16	1	NA	NA	0	0	60.271
admiration's	mi-	16	1	NA	NA	0	0	60.503
admiration's	ra-	16	1	NA	NA	0	0	60.688
admiration's	tion's	16	1	NA	NA	0	0	60.931
pitiful	pi-	16	1	14	1	0	0	61.27
pitiful	ti-	16	1	14	2	0	0	61.395
pitiful	ful	16	2	14	3	0	1	61.663
shame	shame	16	1	NA	NA	0	0	62.291
on	on	16	1	NA	NA	0	0	62.49
you	you	16	1	NA	NA	0	0	62.735
twice	twice	16	3	15	1	1	1	63.023
life's	life's	16	1	NA	NA	0	0	63.766
a	a	16	1	NA	NA	0	0	63.996
gamble	gam-	16	1	NA	NA	0	0	64.297
gamble	ble	16	1	NA	NA	0	0	64.566
so	so	16	1	NA	NA	0	0	64.816
i'm	i'm	16	1	NA	NA	0	0	64.88
comin'	com-	16	1	NA	NA	0	0	65.284
comin'	in'	16	1	NA	NA	0	0	65.451
out	out	16	1	NA	NA	0	0	65.658
the	the	16	1	NA	NA	0	0	65.898
gate	gate	16	1	NA	NA	0	0	66.152
with	with	16	1	NA	NA	0	0	66.408
tricked	tricked	16	1	NA	NA	0	0	66.684
dice	dice	16	3	15	1	1	1	66.979
seven	se-	24	1	NA	NA	0	0	67.843
seven	ven	24	1	NA	NA	0	0	68.038
eleven	e-	24	1	NA	NA	0	0	68.155
eleven	le-	16	1	NA	NA	0	0	68.457
eleven	ven	16	1	NA	NA	0	0	68.741
seven	se-	24	1	NA	NA	0	0	68.996
seven	ven	24	1	NA	NA	0	0	69.25
eleven	e-	24	1	NA	NA	0	0	69.339
