word	syllable	quant	duration	rhymeClass	rhymeIndex	lineEnding	breathEnding	bi.c
windows	win-	16	1	NA	NA	0	0	40.274
windows	dows	16	1	NA	NA	0	0	40.451
rolled	rolled	16	2	NA	NA	0	0	40.748
down	down	16	1	4	1	0	0	41.174
all	all	16	1	4	2	0	0	41.42
i	i	16	1	NA	NA	0	0	41.611
see	see	16	1	NA	NA	0	0	41.935
is	is	16	1	NA	NA	0	0	42.035
a	a	16	1	NA	NA	0	0	42.441
hand	hand	16	2	NA	NA	0	0	42.622
pass	pass	16	1	5	1	0	0	43.121
it	it	16	3	5	2	1	1	43.519
hot	hot	16	2	NA	NA	0	0	44.245
boxing	box-	16	1	NA	NA	0	0	44.649
boxing	ing	16	1	NA	NA	0	0	45.005
like	like	16	1	NA	NA	0	0	45.188
george	george	16	2	NA	NA	0	0	45.473
forman	for-	16	1	NA	NA	0	0	45.899
forman	man	16	1	NA	NA	0	0	46.145
grilling	gril-	16	1	NA	NA	0	0	46.496
grilling	ling	16	1	NA	NA	0	0	46.648
the	the	16	1	NA	NA	0	0	46.924
masses	mas-	16	1	5	1	0	0	47.078
masses	ses	16	1	5	2	0	0	47.442
of	of	16	1	NA	NA	0	0	47.671
the	the	16	1	NA	NA	0	0	47.952
working	work-	16	1	6	1	0	0	48.192
working	ing	16	1	6	2	0	0	48.442
world	world	16	3	6	3	1	1	48.736
we	we	16	1	NA	NA	0	0	49.483
pulled	pulled	16	1	NA	NA	0	0	49.716
up	up	16	1	NA	NA	0	0	49.939
on	on	16	1	NA	NA	0	0	50.167
a	a	16	1	NA	NA	0	0	50.402
bunch	bunch	16	1	NA	NA	0	0	50.704
of	of	16	1	NA	NA	0	0	50.952
working	work-	16	1	6	1	0	0	51.159
working	ing	16	1	6	2	0	0	51.355
girls	girls	16	1	6	3	1	0	51.641
and	and	16	1	NA	NA	0	0	51.979
asked	asked	16	1	NA	NA	0	0	52.141
em	em	16	1	NA	NA	0	0	52.449
what	what	16	1	NA	NA	0	0	52.708
they	they	16	1	NA	NA	0	0	53.022
working	work-	16	1	6	1	0	0	53.193
working	ing	16	1	6	2	0	0	53.545
with	with	16	6	NA	NA	1	1	53.769
look	look	16	1	NA	NA	0	0	55.134
at	at	16	1	NA	NA	0	0	55.357
me	me	16	4	7	1	0	1	55.669
i	i	16	1	NA	NA	0	0	56.498
got	got	16	1	NA	NA	0	0	56.705
the	the	16	1	NA	NA	0	0	57.078
blunt	blunt	16	1	NA	NA	0	0	57.28
in	in	16	1	NA	NA	0	0	57.456
my	my	16	1	NA	NA	0	0	57.721
mouth	mouth	16	10	NA	NA	1	1	58.005
usually	u-	16	1	NA	NA	0	0	60.674
usually	su-	16	1	NA	NA	0	0	60.906
usually	lly	16	1	NA	NA	0	0	61.182
i'm	i'm	16	1	NA	NA	0	0	61.416
drug	drug	16	2	NA	NA	0	0	61.755
free	free	16	3	7	1	0	1	62.275
but	but	16	1	NA	NA	0	0	63.036
shit	shit	16	1	NA	NA	0	0	63.295
i'm	i'm	16	1	NA	NA	0	0	63.44
with	with	16	1	NA	NA	0	0	63.729
the	the	16	1	NA	NA	0	0	64.093
homies	hom-	16	1	NA	NA	0	0	64.219
homies	ies	16	1	NA	NA	1	1	64.56
